birthYear	no	clubId	recruitName	name	nameAlpha	language	meaning
2019	94	2094	ラフィエスタの2019	サーマルウインド	Thermal Wind	英語	熱上昇風。上昇気流に乗るように活躍して欲しい。母系より連想
2019	95	2095	マリアライトの2019	カルセドニー	Chalcedony	英語	縁をもたらすパワーストーン。母母名より連想
2019	96	2096	アブソルートリーの2019	メルヴィル	Melville	英語	オーストラリアの島名。父名と母馬の生産国より連想
2019	97	2097	マニーズオンシャーロットの2019	ウィングヘヴン	Wing Haven	英語	ノースカロライナ州シャーロットにある公園。母名より連想
2018	1	1901	ヒストリックスターの2018	アークライト	Arc Light	英語	ベガ（こと座の一等星）の異名「空のアーク灯」より
2018	2	1902	スノースタイルの2018	ペルスネージュ	Perce Neige	仏語	雪の花、スノードロップ（仏）。母名より連想
2018	3	1903	ラドラーダの2018	アルマドラード	Alma Dorado	西語	黄金の魂（西）。母名、兄名より連想
2018	4	1904	アヴェンチュラの2018	サファル	Safar	アラビア語	探検旅行（アラビア語）。サファリの原語。母父名と母名より連想
2018	5	1905	サンブルエミューズの2018	ヴァルドレス	Valdres	英語	ノルウェーの行進曲。母名より連想
2018	6	1906	クルミナルの2018	ククナ	Kukuna	ハワイ語	太陽から降りそそぐ光（ハワイ語）。父名、母名より連想
2018	7	1907	アゼリの2018	フレイムタワー	Flame Tower	英語	炎の塔。母名より連想
2018	8	1908	ディアデラノビアの2018	ディオスバリエンテ	Dios Valiente	西語	勇敢な神（西）。 父名、母名より連想
2018	9	1909	シユーマの2018	シラクーザ	Siracusa	伊語	イタリアのシチリア島にある都市名。母母名より連想
2018	10	1910	バウンスシャッセの2018	グランワルツ	Grand Waltz	仏語	華やかな（仏）＋ワルツ。大きな舞台に立てるように
2018	11	1911	フロアクラフトの2018	ラヴォルタ	La Volta	英語	ダンス用語。16世紀以降に発展した社交ダンスの形式。母名より連想
2018	13	1913	ジュエルトウショウの2018	スタージュエル	Star Jewel	英語	輝きを放つ馬になってほしいとの願いを込めて。母名より連想
2018	14	1914	マリアライトの2018	オーソクレース	Orthoclase	英語	「不屈の精神」「目標の達成」の意味を持つパワーストーン
2018	15	1915	ケイティーズハートの2018	エフフォーリア	Efforia	希語	強い幸福感（ギリシャ語）。母名より連想
2018	16	1916	ローズノーブルの2018	シュプールロイヤル	Spur Royal	英語	ローズノーブル金貨を参考に発展改良された英国金貨
2018	17	1917	ヴァイスゴルトの2018	メイレンシュタイン	Meilenstein	独語	金字塔、道標（独）。母名より連想
2018	18	1918	ディアデラマドレの2018	フェットデメール	Fete des Meres	仏語	母の日（仏）。母名より連想
2018	19	1919	アートプリンセスの2018	フォーヴィスム	Fauvisme	仏語	20世紀初頭にフランスで起こった絵画運動。母名より連想
2018	20	1920	ヒルダズパッションの2018	リエヴェメンテ	Lievemente	伊語	軽やかに（音楽用語）。 父名より連想
2018	21	1921	ウィズザフロウの2018	ウィズザベスト	With the Best	英語	誰にも劣らずに。母名より連想
2018	22	1922	ブルーメンブラットの2018	ブルメンダール	Bloemendaal	蘭語	オランダ西部の「花の町」ハールレム近くにあるビーチリゾート
2018	23	1923	ピュアブリーゼの2018	ヴァンデスプワール	Vent d’Espoir	仏語	希望の風（仏）。母名より連想
2018	24	1924	ヴィータアレグリアの2018	ピアチェーレ	Piacere	伊語	歓喜（伊）。母名より連想
2018	25	1925	ローガンサファイアの2018	スターオブエイジア	Star of Asia	英語	母名と同じくスミソニアン博物館に収められているサファイアの名前
2018	26	1926	エカルラートの2018	カーディナル	Cardinal	英語	枢機卿の意。法衣の色に由来する深紅色。母名より連想
2018	27	1927	エンシェントヒルの2018	エンシェントアイル	Ancient Isle	英語	母名の一部＋父名の一部。古代の島
2018	28	1928	フォルテピアノの2018	フォルトゥナータ	Fortunata	伊語	幸運（伊）。母名の響きから連想
2018	29	1929	イグジビットワンの2018	トゥルーアート	True Art	英語	真の芸術。母名より連想
2018	30	1930	ロスヴァイセの2018	ロイバルト	Leubald	独語	曲名。母名より連想
2018	31	1931	マンドゥラの2018	ブラウシュヴァルツ	Blauschwarz	独語	青黒色（独）。黒潮の由来となった海の色。父名及び本馬の毛色より連想
2018	32	1932	ピエリーナの2018	ホワイトクロウ	White Crow	英語	天才バレエダンサーの半生を描いた映画名から。母名及び毛色より連想
2018	33	1933	ピュクシスの2018	エルピス	Elpis	希語	希望、予兆（ギリシャ語）。パンドラのピュクシスの中に有ったもの
2018	34	1934	ディアマイベイビーの2018	ラヴドワンズ	Loved Ones	英語	大切な人、家族。母名より連想
2018	35	1935	ビアンカシェボンの2018	フェアビアンカ	Fair Bianca	英語	イングリッシュローズの一種。母名より連想
2018	36	1936	ヒカルアモーレの2018	レガーメダモーレ	Legame d’Amore	伊語	愛の絆（伊）。父名、母名より連想
2018	37	1937	アビラの2018	サンヴィセンテ	San Vicente	西語	スペインのアビラにあるロマネスク教会。母名より連想
2018	38	1938	ピースエンブレムの2018	エターナルピース	Eternal Peace	英語	永遠の平和。母名より連想
2018	39	1939	マイティースルーの2018	スルーセブンシーズ	Through Seven Seas	英語	七つの海を越えて。父名、姉名より連想。世界中での活躍を願って
2018	40	1940	ヴェラブランカの2018	ワールドクルーズ	World Cruise	英語	世界旅行。世界で活躍する競走馬になることを願って
2018	41	1941	パーリーアヴェニューの2018	ムーンティアーズ	Moon Tears	英語	月のしずく。真珠の別名。母名より連想
2018	42	1942	ポロンナルワの2018	ガルフォート	Galle Fort	英語	大航海時代の面影を残すスリランカ南西部の城砦岬
2018	43	1943	ヴィアンローズの2018	シュヴァリエローズ	Chevalier Rose	仏語	薔薇の騎士（仏）。母名より連想
2018	44	1944	オーサムフェザーの2018	ジェムフェザー	Jem Feather	英語	宇宙実験棟の名＋羽。希望の羽
2018	45	1945	ウイングステルスの2018	デスティノアーラ	Destino Ala	伊語	運命の翼（伊）。母名より連想
2018	46	1946	アディクティドの2018	ヴェルナー	Werner	独語	戦士の意味を持つ人名より。強くたくましい競走馬になることを願って
2018	47	1947	シシリアンブリーズの2018	アレトゥーザ	Aretusa	伊語	シチリア島にある、妖精が姿を変えたとされる泉。母名より連想
2018	48	1948	リリサイドの2018	クローヴィス	Clovis	仏語	フルール・ド・リスを紋章とした、フランスの君主名。母名より連想
2018	49	1949	カニョットの2018	コートダルジャン	Cote d’Argent	仏語	フランス南西部にあるヨーロッパ有数のビーチ。母名より連想
2018	50	1950	シェアザストーリーの2018	コントゥール	Conteur	仏語	物語を読み聞かせる人（仏）。 母名より連想
2018	51	1951	バイラオーラの2018	サクロモンテ	Sacromonte	伊語	フラメンコの聖地であるスペインの地区名より。母名、兄弟名より連想
2018	52	1952	フェルミオンの2018	アイソスピン	Isospin	英語	素粒子物理学における量子数の一つ。母名より連想
2018	53	1953	エルミラドールの2018	エルカスティージョ	El Castillo	西語	マヤ文明で建てられたピラミッド。母名より連想
2018	54	1954	フィールザレースの2018	フィールザウィンド	Feel the Wind	英語	風を感じる。母名より連想
2018	55	1955	ペルレンケッテの2018	バンベルク	Bamberg	独語	「バイエルンの真珠」の名をもつドイツの街。母名より連想
2018	56	1956	カイゼリンの2018	ヴィルヘルム	Wilhelm	独語	人名より
2018	57	1957	ボンジュールココロの2018	コーディアル	Cordial	仏語	心からの（仏）。母名より連想
2018	58	1958	ケルシャンスの2018	ケルボヌール	Quel Bonheur	仏語	なんて幸せ（仏）。母名より連想
2018	59	1959	ヴィートマルシェの2018	バーデンヴァイラー	Badenweiler	独語	ドイツの行進曲。母名より連想
2018	60	1960	グランデアモーレの2018	グランデフィオーレ	Grande Fiore	伊語	大輪の花（伊）。母名より連想
2018	61	1961	シンハライトの2018	セブンサミット	Seven Summit	英語	７大陸最高峰。すべての大陸の競走での最高峰の活躍を願って
2018	62	1962	スパニッシュクイーンの2018	カスティーリャ	Castilla	西語	スペインの歴史的な地域名。母名より連想
2018	63	1963	シーザリオの2018	ルペルカーリア	Lupercalia	英語	古代ローマの神々を崇拝する祭りの一つ。母名、兄名より連想
2018	64	1964	リラヴァティの2018	ストゥーティ	Stutti	シンハラ語	ありがとう（シンハラ語）。母名より連想
2018	65	1965	ジュモーの2018	ファジェス	Falles	西語	バレンシアの火祭り。期間中は町中に人形が置かれる。母名より連想
2018	66	1966	イストワールの2018	ビオグラフィア	Biografia	伊語	伝記（伊）。後世に語り継がれる走りを願って。父名、母名より連想
2018	67	1967	ラフォルジュルネの2018	オスタークラング	Osterklang	独語	オーストリアの都市、ウィーンで行われる音楽祭。母名より連想
2018	68	1968	ツィンクルヴェールの2018	ヴェールアップ	Veil Up	英語	結婚式における儀式。母名より連想
2018	69	1969	アンレールの2018	レベランス	Reverence	英語	バレエ用語。尊敬の意で、挨拶の意味。 母名より連想
2018	70	1970	マルティンスタークの2018	ヴェックマン	Weckmann	独語	聖マルティン祭で配られるパンの名前。母名より連想
2018	71	1971	オリエンタルポピーの2018	シャーレイポピー	Shirley Poppy	英語	ケシ科ケシ属の花。和名ヒナゲシ。母名より連想
